timestamp,current_mb,forecast_mb,action,reason
3758,15814.23,15859.83,throttle_oom,Forecast 15860 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3759,15839.61,15853.4,throttle_oom,Forecast 15853 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3760,15864.77,15865.06,throttle_oom,Forecast 15865 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3761,15862.6,15870.18,throttle_oom,Forecast 15870 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3762,15878.23,15868.37,throttle_oom,Forecast 15868 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3763,15883.87,15844.4,throttle_oom,Forecast 15844 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3764,15871.46,15866.26,throttle_oom,Forecast 15866 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3765,15861.18,15850.21,throttle_oom,Forecast 15850 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3766,15884.0,15860.66,throttle_oom,Forecast 15861 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3767,15884.0,15859.4,throttle_oom,Forecast 15859 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3768,15875.3,15844.33,throttle_oom,Forecast 15844 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3769,15882.36,15854.16,throttle_oom,Forecast 15854 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3770,15884.0,15845.7,throttle_oom,Forecast 15846 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3771,15853.78,15834.44,throttle_oom,Forecast 15834 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3772,15870.43,15842.22,throttle_oom,Forecast 15842 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3773,15865.93,15836.71,throttle_oom,Forecast 15837 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3774,15875.95,15844.05,throttle_oom,Forecast 15844 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3775,15849.39,15842.55,throttle_oom,Forecast 15843 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3776,15844.54,15836.82,throttle_oom,Forecast 15837 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3777,15836.35,15815.56,throttle_oom,Forecast 15816 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3778,15859.17,15835.01,throttle_oom,Forecast 15835 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3779,15884.0,15843.7,throttle_oom,Forecast 15844 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3780,15866.51,15841.68,throttle_oom,Forecast 15842 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3781,15850.09,15857.21,throttle_oom,Forecast 15857 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3782,15843.39,15843.38,throttle_oom,Forecast 15843 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3783,15831.46,15840.64,throttle_oom,Forecast 15841 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3784,15809.6,15831.23,throttle_oom,Forecast 15831 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3785,15789.43,15835.24,throttle_oom,Forecast 15835 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3786,15795.58,15860.12,throttle_oom,Forecast 15860 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3787,15791.48,15859.15,throttle_oom,Forecast 15859 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3788,15848.93,15842.76,throttle_oom,Forecast 15843 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3789,15847.48,15849.34,throttle_oom,Forecast 15849 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3790,15884.0,15853.11,throttle_oom,Forecast 15853 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3791,15884.0,15854.68,throttle_oom,Forecast 15855 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3792,15872.8,15853.59,throttle_oom,Forecast 15854 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3793,15870.75,15850.01,throttle_oom,Forecast 15850 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3794,15850.52,15845.6,throttle_oom,Forecast 15846 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3795,15840.51,15814.32,throttle_oom,Forecast 15814 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3796,15837.81,15841.83,throttle_oom,Forecast 15842 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3797,15836.26,15820.14,throttle_oom,Forecast 15820 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3798,15817.95,15823.38,throttle_oom,Forecast 15823 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3799,15818.39,15838.55,throttle_oom,Forecast 15839 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3800,15821.47,15762.33,throttle_oom,Forecast 15762 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3801,15805.05,15745.1,throttle_oom,Forecast 15745 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3802,15807.39,15828.3,throttle_oom,Forecast 15828 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3803,15845.36,15833.48,throttle_oom,Forecast 15833 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3804,15818.11,15827.0,throttle_oom,Forecast 15827 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3805,15815.04,15842.23,throttle_oom,Forecast 15842 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3806,15838.25,15841.32,throttle_oom,Forecast 15841 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3807,15845.24,15847.04,throttle_oom,Forecast 15847 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3808,15846.25,15830.4,throttle_oom,Forecast 15830 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3809,15858.97,15838.78,throttle_oom,Forecast 15839 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3810,15849.77,15826.56,throttle_oom,Forecast 15827 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3811,15852.24,15838.22,throttle_oom,Forecast 15838 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3812,15837.48,15831.81,throttle_oom,Forecast 15832 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3813,15834.5,15832.12,throttle_oom,Forecast 15832 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3814,15834.76,15833.01,throttle_oom,Forecast 15833 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3815,15849.08,15813.97,throttle_oom,Forecast 15814 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3816,15845.13,15821.99,throttle_oom,Forecast 15822 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3817,15884.0,15806.51,throttle_oom,Forecast 15807 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3818,15879.52,15806.57,throttle_oom,Forecast 15807 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3819,15873.98,15793.45,throttle_oom,Forecast 15793 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3820,15880.91,15800.62,throttle_oom,Forecast 15801 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3821,15884.0,15802.06,throttle_oom,Forecast 15802 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3822,15875.19,15740.56,throttle_oom,Forecast 15741 MB (100.2%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3823,15867.24,15757.66,throttle_oom,Forecast 15758 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3824,15884.0,15762.44,throttle_oom,Forecast 15762 MB (100.3%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3825,15883.43,15780.52,throttle_oom,Forecast 15781 MB (100.4%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3826,15869.41,15800.81,throttle_oom,Forecast 15801 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3827,15873.8,15817.69,throttle_oom,Forecast 15818 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3828,15861.6,15815.49,throttle_oom,Forecast 15815 MB (100.7%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3829,15846.42,15795.51,throttle_oom,Forecast 15796 MB (100.5%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3830,15837.69,15808.62,throttle_oom,Forecast 15809 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3831,15827.32,15796.77,throttle_oom,Forecast 15797 MB (100.6%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3832,15818.8,15841.96,throttle_oom,Forecast 15842 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3833,15819.72,15836.95,throttle_oom,Forecast 15837 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3834,15837.84,15849.98,throttle_oom,Forecast 15850 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3835,15839.28,15856.32,throttle_oom,Forecast 15856 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3836,15824.75,15843.6,throttle_oom,Forecast 15844 MB (100.8%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3837,15838.34,15854.64,throttle_oom,Forecast 15855 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3838,15837.12,15850.88,throttle_oom,Forecast 15851 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3839,15836.45,15861.41,throttle_oom,Forecast 15861 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3840,15853.52,15858.93,throttle_oom,Forecast 15859 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3841,15866.93,15849.89,throttle_oom,Forecast 15850 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3842,15883.99,15855.18,throttle_oom,Forecast 15855 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3843,15883.23,15850.57,throttle_oom,Forecast 15851 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3844,15884.0,15869.02,throttle_oom,Forecast 15869 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3845,15860.4,15867.18,throttle_oom,Forecast 15867 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3846,15851.1,15859.42,throttle_oom,Forecast 15859 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3847,15857.92,15867.11,throttle_oom,Forecast 15867 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3848,15857.95,15847.45,throttle_oom,Forecast 15847 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3849,15869.26,15852.99,throttle_oom,Forecast 15853 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3850,15873.95,15862.85,throttle_oom,Forecast 15863 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3851,15868.48,15868.5,throttle_oom,Forecast 15869 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3852,15884.0,15863.49,throttle_oom,Forecast 15863 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3853,15884.0,15856.54,throttle_oom,Forecast 15857 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3854,15884.0,15865.67,throttle_oom,Forecast 15866 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3855,15884.0,15859.05,throttle_oom,Forecast 15859 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3856,15868.67,15865.34,throttle_oom,Forecast 15865 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3857,15879.42,15854.1,throttle_oom,Forecast 15854 MB (100.9%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
3858,15884.0,15862.8,throttle_oom,Forecast 15863 MB (101.0%) exceeds 95% of total RAM -- recommend throttling / killing low-priority processes
